Id;Name;Id Club;Club;Id National;National
101888;M. FRANCO;0;;0;
101889;S. SINI;0;;0;
101890;A. CONTI;123;PARMA;0;
101897;M. SPROCATI;123;PARMA;0;
101898;F. MAZZEO;0;;0;
101899;U. EUSEPI;0;;0;
101902;G. GHAZARYAN;0;;1167;ARMENIA
101910;M. BANI;123;PARMA;0;
101918;P. IEMMELLO;4234;FROSINONE;0;
101926;D. RUSSO;0;;0;
101928;M. SCAVONE;4915;PORDENONE;0;
101939;JUANPE;2187;GIRONA R;0;
101940;IÑAKI;4255;LOGROÑO RB;0;
101945;GABRIEL DIAS;5143;FORTALEZA;0;
101946;D. RODRÍGUEZ;0;;0;
101952;S. OJEDA;2729;PATRONATO;0;
101955;F. PIZZINI;2722;DEFENSA Y JUSTICIA;0;
101957;L. MIRANDA;1237;RACING CLUB;0;
101960;M. PISANO;1236;ARGENTINOS JUNIORS;0;
101961;M. BENÍTEZ;0;;0;
101963;S. PENCO;2676;SPORT BOYS;0;
101967;SAÚL GARCÍA;363;GIJÓN RB;0;
101972;D. BERTONCINI;0;;0;
101974;BORJA GRANERO;0;;0;
101981;D. ALTOBELLI;0;;0;
101985;M. GORI;4234;FROSINONE;0;
101986;R. GUCHER;4241;PISA;0;
101989;D. CIOFANI;4220;CREMONESE;0;
101991;L. PAGANINI;4237;LECCE;0;
101996;FEDE;266;VALLADOLID MB;0;
102008;P. GIBAUD;413;LE HAVRE;0;
102019;C. BENAVENTE;2010;SPORTING CHARLEROI;46;PERU
102023;N. PALLOIS;216;NANTES;0;
102026;MARIO ORTIZ;0;;0;
102027;CÉSAR DÍAZ;4395;CASTELLÓN NB;0;
102036;B. ZUNGU;132;RANGERS;0;
102044;JOSEPH MENDES;416;NIORT;0;
102045;Y. ABDELHAMID;1330;STADE DE REIMS;32;MOROCCO
102046;R. NOIR;0;;0;
102051;F. NOGUERA;1238;ESTUDIANTES;0;
102052;O. RIVERO;2546;UNIÓN LA CALERA;0;
102058;A. BARRIOS;2209;UNIVERSIDAD DE CHILE;0;
102065;C. VILLAGRA;0;;0;
102067;G. BETTINI;4995;CENTRAL CÓRDOBA SDE;0;
102068;DANI BARRIO;260;MÁLAGA AB;0;
102072;S. BEN YOUSSEF;0;;0;
102074;A. AJAGUN;0;;0;
102077;POSTIGO;366;LEVANTE RA;0;
102078;M. MANTOVANI;0;;0;
102088;LUIS RUIZ;2615;LUGO RB;0;
102094;B. JEANNOT;405;CAEN;0;
102095;K. HANSEN;1208;NORDSJÆLLAND;0;
102097;ERASO;4272;LEGANÉS AB;0;
102098;S. DIENG;1327;QUEEN'S PARK BW;0;
102105;A. ABRASHI;1706;BASEL;1165;ALBANIA
102108;S. LANG;0;;0;
102109;M. DABBUR;0;;1164;ISRAEL
102112;S. TARASHAJ;1957;ZÜRICH;0;
102121;ANTOÑITO;4309;CARTAGENA NB;0;
102132;P. MARTINEZ;1910;NÎMES;0;
102139;J. MOMBRIS;4370;GRENOBLE FOOT 38;0;
102141;I. CHEBAKE;5206;YENİ MALATYASPOR;0;
102142;M. LE MARCHAND;5191;ANTWERP;0;
102143;F. PINTEAUX;0;;0;
102149;A. DONA N'DOH;415;NANCY;0;
102151;L. PELTIER;399;WEST BROMWICH WB;0;
102159;J. MARRUFO;5210;JAGUARES DE CÓRDOBA;0;
102198;A. T. SINCLAIR;5319;LIVINGSTON;0;
102203;LUCIANO CASTÁN;5141;CSA;0;
102204;C. DAWSON;394;SHEFFIELD BW;0;
102211;J. ADÉOTI;0;;0;
102212;H. BAZILE;413;LE HAVRE;0;
102213;F. PELLEGRINO;0;;0;
102214;G. ARIAS;1237;RACING CLUB;47;CHILE
102218;M. BENÍTEZ;2722;DEFENSA Y JUSTICIA;0;
102225;N. ACEVEDO;2538;UNIÓN;0;
102226;B. FERNÁNDEZ;0;;0;
102227;J. LUCERO;1244;VÉLEZ SARSFIELD;0;
102231;F. DAFFONCHIO;0;;0;
102232;L. VILLALBA;1236;ARGENTINOS JUNIORS;0;
102233;N. BREITENBRUCH;2722;DEFENSA Y JUSTICIA;0;
102240;S. GUIRASSY;218;RENNES;0;
102242;G. ZAJKOV;2010;SPORTING CHARLEROI;1180;NORTH MACEDONIA
102244;PEDRO HENRIQUE;1996;KAYSERİSPOR;0;
102246;A. DJIKU;4213;STRASBOURG;0;
102263;FRANCESC FULLANA;0;;0;
102272;REGINALDO LOPES;2506;CRB;0;
102274;J. PATIÑO;5403;RATCHABURI MITRPHOL;0;
102282;JEFFERSON;5356;GAZİANTEP FK;0;
102285;A. MENDY;405;CAEN;0;
102290;WILLIAMS;258;BILBAO BR;0;
102293;AFONSO FIGUEIREDO;2388;MOREIRENSE;0;
102299;A. CRAGNO;320;CAGLIARI;12;ITALY
102301;A. CAMIGLIANO;1920;CITTADELLA;0;
102311;A. CARACCIOLO;4241;PISA;0;
102312;A. BENALI;1363;CROTONE;0;
102323;LI YUANYI;5184;SHENZHEN KAISA;0;
102335;ARIDAI CABRERA;364;LAS PALMAS AA;0;
102337;CARRAÇA;192;PORTO;0;
102339;M. MOHAMEDI;5452;HATAYSPOR;32;MOROCCO
102345;A. PARONI;4230;VIRTUS ENTELLA;0;
102347;D. BORRA;4230;VIRTUS ENTELLA;0;
102362;L. STAITI;0;;0;
102368;M. MARCHI;0;;0;
102369;S. MOREO;235;EMPOLI;0;
102372;WEI SHIHAO;310;GUANGZHOU EVERGRANDE;0;
102383;M. DIAGNE;2010;SPORTING CHARLEROI;0;
102384;I. AMADOU;403;ANGERS;0;
102385;J. CUFFAUT;1528;VALENCIENNES;0;
102387;M. NAKAMBA;107;ASTON RB;0;
102389;R. WALTER;0;;0;
102392;L. BUTELLE;403;ANGERS;0;
102394;V. LEKHAL;413;LE HAVRE;0;
102395;R. SAÏSS;208;WOLVERHAMPTON YB;32;MOROCCO
102397;H. MANZALA;1996;KAYSERİSPOR;0;
102403;L. SANTELICES;2208;EVERTON;0;
102413;MANU BARREIRO;2615;LUGO RB;0;
102416;GUMBAU;2187;GIRONA R;0;
102417;ÁLEX GRANELL;0;;0;
102418;MATA;362;GETAFE A;0;
102421;I. MARTIĆ;1955;SION;0;
102422;M. RODRÍGUEZ;5433;OPERÁRIO PR;0;
102424;F. ONDOA;0;;36;CAMEROON
102428;JOSÉ AURELIO;0;;0;
102433;S. RIVADENEYRA;2287;ALIANZA LIMA;0;
102437;A. HOHBERG;2216;SPORTING CRISTAL;0;
102438;CARLOS ABAD;0;;0;
102439;JAIRO IZQUIERDO;4308;CÁDIZ AA;0;
102440;F. ANDONE;377;BRIGHTON WB;0;
102451;S. FELIPE;0;;0;
102456;F. MOLINA;0;;0;
102460;F. RODRÍGUEZ;0;;0;
102462;A. TORRALVO;2654;LA EQUIDAD;0;
102468;J. ESCOBAR;2284;ONCE CALDAS;0;
102475;STEVEN FORTÈS;182;RC LENS;0;
102481;S. GIGOT;135;SPARTAK MOSKVA;0;
102483;T. SAVANIER;215;MONTPELLIER;0;
102486;S. KINGSLEY;0;;0;
102487;Y. CARDINALE;217;NICE;0;
102490;L. ROUGEAUX;2013;KORTRIJK;0;
102492;N. HULT;0;;0;
102496;ÍÑIGO EGUARAS;268;ZARAGOZA BA;0;
102497;AGUS MEDINA;0;;0;
102514;H. CORNICK;4363;LUTON WO;0;
102517;BRANDON;4272;LEGANÉS AB;0;
102518;P. NGAWA;5217;OH LEUVEN;0;
102526;M. SABITZER;0;;21;AUSTRIA
102527;ZÉ MANUEL;0;;0;
102530;V. VASIĆ;5193;ROYAL EXCEL MOUSCRON;0;
102531;U. GARCIA;1950;YOUNG BOYS;0;
102533;KAHRABA;0;;34;EGYPT
102534;NÉLSON MONTE;1979;RIO AVE;0;
102536;P. GOUANO;4200;AMIENS;0;
102540;G. LAULER;5389;DEPORTES MELIPILLA;0;
102541;J. SANTANDER;0;;0;
102547;E. BASILIO;211;GUINGAMP;0;
102554;F. SOLLACARO;209;AJACCIO;0;
102560;D. AMARTEY;204;LEICESTER B;0;
102561;H. PALACIOS;361;ELCHE BV;0;
102563;LÉO MATOS;136;VASCO DA GAMA;0;
102566;C. TOSUN;273;BEŞİKTAŞ;29;TURKEY
102567;G. MERA;2285;JUNIOR;0;
102571;M. MURILLO;0;;0;
102572;L. GRABBAN;389;NOTTINGHAM RW;0;
102578;S. BENEDETTI;4241;PISA;0;
102579;JON GARCÍA;0;;0;
102585;YAN JUNLING;4094;SHANGHAI SIPG;0;
102587;ANDY;4255;LOGROÑO RB;0;
102588;SERANTES;4147;TENERIFE AB;0;
102596;GAO DI;0;;0;
102597;S. ARESTI;320;CAGLIARI;0;
102602;DAVID FORNIÉS;4309;CARTAGENA NB;0;
102603;XAVI QUINTILLÀ;388;NORWICH YG;0;
102610;D. MARTÍNEZ;1242;ROSARIO CENTRAL;0;
102611;L. FERNÁNDEZ;1252;INTERNACIONAL;0;
102618;H. MASTOUR;0;;0;
102619;ROQUE MESA;266;VALLADOLID MB;0;
102623;SAMU CASTILLEJO;121;MILANO RN;0;
102626;I. CHOCHEV;0;;27;BULGARIA
102631;M. ASENJO;2544;DEPORTES LA SERENA;0;
102633;ARNALDO;2451;ATLÉTICO GO;0;
102638;W. KAPTOUM;0;;36;CAMEROON
102647;D. AGAZZI;337;LR VICENZA;0;
102651;JESÚS TAMAYO;0;;0;
102663;D. BOLDOR;0;;0;
102667;A. SOWE;2229;ROSTOV;0;
102672;R. GARCÍA;2729;PATRONATO;0;
102677;G. DI NOIA;0;;0;
102681;APODI;0;;0;
102682;F. KAMANO;271;LOKOMOTIV MOSKVA;0;
102689;O. BARRETO;0;;0;
102690;H. KONATÉ;1528;VALENCIENNES;0;
102691;M. MILEC;0;;0;
102692;C. WILSON;106;NEWCASTLE WB;0;
102694;F. DIEDHIOU;1760;BRISTOL R;0;
102695;K. TOKO EKAMBI;181;OLYMPIQUE LYONNAIS;36;CAMEROON
102696;J. JUELSGÅRD;2067;AGF;0;
102697;DONG XUESHENG;4095;WUHAN ZALL;0;
102698;WU LEI;259;LLOBREGAT AB;0;
102700;CAI HUIKANG;4094;SHANGHAI SIPG;0;
102701;LI ANG;306;JIANGSU SUNING;0;
102707;UNAI LÓPEZ;258;BILBAO BR;0;
102711;MARLOS;1232;SHAKHTAR DONETSK;30;UKRAINE
102712;SERGIO LEÓN;366;LEVANTE RA;0;
102713;DAVID QUEROL;0;;0;
102719;P. SCHICK;128;BAYER LEVERKUSEN;13;CZECH REPUBLIC
102730;I. THELIN;2625;KASIMPAŞA;0;
102732;K. PANCHENKO;5197;ARSENAL TULA;0;
102737;M. SOMMA;0;;0;
102738;L. MAZZITELLI;4241;PISA;0;
102742;BORJA IGLESIAS;194;SEVILLA TRIANA VB;0;
102743;FRAN GARCÍA;4302;ALBACETE BN;0;
102746;M. LE BIHAN;180;AUXERRE;0;
102757;K. KOULIBALY;327;NAPOLI;0;
102759;D. RUGANI;320;CAGLIARI;0;
102760;L. TONELLI;240;SAMPDORIA;0;
102761;F. BARBA;4232;BENEVENTO;0;
102765;E. HYSAJ;327;NAPOLI;1165;ALBANIA
102766;MÁRIO RUI;327;NAPOLI;6;PORTUGAL
102767;V. LAURINI;123;PARMA;0;
102768;M. VALDIFIORI;328;PESCARA;0;
102774;S. KLAIBER;116;AJAX;0;
102775;M. PUCCIARELLI;0;;0;
102779;ORTUÑO;4395;CASTELLÓN NB;0;
102781;L. STEELE;0;;0;
102784;ÁLVARO REY;0;;0;
102786;P. ILIEV;0;;27;BULGARIA
102787;R. DEKKER;0;;0;
102788;W. MARINUS;0;;0;
102792;F. CIAMPICHETTI;0;;0;
102804;F. PERUCCHINI;0;;0;
102805;E. TORREGROSSA;240;SAMPDORIA;0;
102812;L. VILLAFÁÑEZ;198;PANATHINAIKOS;0;
102815;N. IOANNOU;0;;1171;CYPRUS
102818;G. LABORDE;215;MONTPELLIER;0;
102823;J. ANACOURA;0;;0;
102828;J. FABRI;406;CHÂTEAUROUX;0;
102833;CIFUENTES;361;ELCHE BV;0;
102839;B. ALOÉ;0;;0;
102840;M. LOPEZ;1919;SASSUOLO;0;
102846;M. KORHUT;0;;0;
102849;D. CAPPELLETTI;337;LR VICENZA;0;
102851;A. BARRECA;124;FIORENTINA;0;
102855;O. MARCIANO;1222;HIBERNIAN;1164;ISRAEL
102857;O. DGANI;0;;1164;ISRAEL
102863;M. MINESSO;0;;0;
102864;L. MANCUSO;235;EMPOLI;0;
102873;PABLO PÉREZ;363;GIJÓN RB;0;
102875;B. KADRII;2070;OB;0;
102878;WILLIAM HENRIQUE;5402;PT PRACHUAP;0;
102879;D. PETKOVIĆ;403;ANGERS;1551;MONTENEGRO
102884;JAVIER CABRERA;1236;ARGENTINOS JUNIORS;0;
102892;T. WELLENREUTHER;174;ANDERLECHT;0;
102893;M. TANKOVIC;270;AEK ATHENS;0;
102894;D. AVDIJAJ;0;;0;
102898;Ž. TOMAŠEVIĆ;0;;1551;MONTENEGRO
102901;L. SANÉ;127;FC BAYERN MÜNCHEN;14;GERMANY
102905;A. RUSNÁK;0;;20;SLOVAKIA
102907;S. PADT;244;GRONINGEN;0;
102910;S. VAN DE STREEK;251;UTRECHT;0;
102912;R. KARSDORP;125;ROMA;0;
102913;W. DAMMERS;244;GRONINGEN;0;
102914;C. LEEMANS;0;;0;
102915;R. TAPIA;195;VIGO AB;46;PERU
102916;B. OULD-CHIKH;243;ADO DEN HAAG;0;
102922;M. SIMIĆ;0;;1551;MONTENEGRO
102927;A. AUASSAR;351;SPARTA ROTTERDAM;0;
102928;T. VAN WEERT;1818;AAB;0;
102942;J. RODRÍGUEZ;0;;0;
102945;G. BURGSTALLER;0;;0;
102947;P. BILLING;4071;BOURNEMOUTH RB;0;
102948;M. ODUBAJO;394;SHEFFIELD BW;0;
102949;S. HOGAN;201;BIRMINGHAM B;0;
102950;A. GRAY;398;WATFORD BY;0;
102951;A. PRITCHARD;2610;HUDDERSFIELD BW;0;
102966;M. ORIHUELA;1241;NEWELL'S OLD BOYS;0;
102967;A. FARÍAS;2548;PALESTINO;0;
102968;A. MICAI;4244;SALERNITANA;0;
102971;C. CHIMINO;0;;0;
102972;CARLOS VIGARAY;268;ZARAGOZA BA;0;
102975;A. MASINA;398;WATFORD BY;0;
102983;M. LIVIERO;0;;0;
102984;A. TUHAMI;0;;0;
102985;JUAN MUÑOZ;4272;LEGANÉS AB;0;
102988;A. SCHENETTI;4230;VIRTUS ENTELLA;0;
102991;S. GASSAMA;4269;FUENLABRADA A;0;
102999;J. AÑOR;0;;1129;VENEZUELA
103003;KUKI;266;VALLADOLID MB;0;
103008;MARCOS LLORENTE;172;MADRID ROSAS RB;0;
103010;A. PALUMBO;0;;0;
103034;K. LASAGNA;336;HELLAS VERONA;0;
103035;BRUNO VARELA;1804;VITÓRIA GUIMARÃES;0;
103036;L. BENITO;115;BORDEAUX;11;SWITZERLAND
103038;A. CUBAS;1910;NÎMES;48;PARAGUAY
103041;LUIS RIOJA;4145;ÁLAVA AB;0;
103043;T. EBUEHI;250;TWENTE;0;
103046;B. AFOBE;1945;TRABZONSPOR;0;
103047;M. BETTINELLI;205;MIDDLESBROUGH RW;0;
103048;L. VERNA;0;;0;
103061;S. KRITSYUK;1973;BELENENSES;0;
103062;FÁBIO MARTINS;0;;0;
103063;N. CHERNOV;0;;0;
103064;MATHEUS;1974;SPORTING BRAGA;0;
103065;WALLACE;5206;YENİ MALATYASPOR;0;
103066;DANILO BARBOSA;0;;0;
103067;D. KOLOVOS;0;;0;
103076;P. BOCHNIEWICZ;245;HEERENVEEN;0;
103083;D. GONZÁLEZ;0;;0;
103084;L. VIGEN;1832;BRØNDBY;0;
103091;F. VIÁFARA;2285;JUNIOR;0;
103093;E. MOSQUERA;5208;ATLÉTICO BUCARAMANGA;0;
103094;J. GRIMMER;5096;WYCOMBE B;0;
103103;A. TSHIBOLA;1985;KILMARNOCK;0;
103104;DYEGO SOUSA;0;;0;
103106;E. PALOMINO;0;;0;
103107;D. SAMUEL;0;;0;
103112;EDGAR COSTA;1976;MARÍTIMO;0;
103113;J. FUENZALIDA;2191;UNIVERSIDAD CATÓLICA;0;
103116;J. WILDSMITH;394;SHEFFIELD BW;0;
103118;M. CROOKS;4193;ROTHERHAM RW;0;
103119;H. BUNN;0;;0;
103120;I. PROVEDEL;1600;SPEZIA;0;
103121;E. ROCO;5652;FATİH KARAGÜMRÜK;0;
103125;E. GOLDANIGA;323;GENOA;0;
103126;V. PARIGINI;317;ASCOLI;0;
103127;F. BELLI;4241;PISA;0;
103128;F. DI TACCHIO;4244;SALERNITANA;0;
103133;M. THORSBY;240;SAMPDORIA;16;NORWAY
103134;M. MACEY;1222;HIBERNIAN;0;
103136;D. ANDERSON;122;LAZIO;0;
103137;STEVEN PEREIRA;0;;0;
103140;B. CASTRO;5192;KV OOSTENDE;0;
103142;W. WEGHORST;0;;10;NETHERLANDS
103152;T. FIGUEIREDO;389;NOTTINGHAM RW;0;
103153;R. GAULD;4086;FARENSE;0;
103155;IURI MEDEIROS;1974;SPORTING BRAGA;0;
103160;G. GAUDINO;1950;YOUNG BOYS;0;
103166;B. GALLOWAY;4363;LUTON WO;0;
103167;PEDRO SÁNCHEZ;0;;0;
103170;RAMI RABIA;0;;34;EGYPT
103173;F. CÓRDOBA;0;;0;
103176;L. MOROSINI;4230;VIRTUS ENTELLA;0;
103181;JOÃO AFONSO;2391;SANTA CLARA;0;
103184;V. SIELIS;0;;1171;CYPRUS
103191;K. KOTSARIS;0;;0;
103199;R. BRESSAN;2464;PARANÁ;0;
103200;M. ZEEGELAAR;190;UDINESE;0;
103206;P. KIMPEMBE;114;PSG;8;FRANCE
103207;F. BAMBOCK;1976;MARÍTIMO;0;
103214;A. BABY;5190;KAS EUPEN;0;
103215;A. CORDAZ;1363;CROTONE;0;
103219;H. KAMARA;217;NICE;0;
103220;L. DOUCOURÉ;4973;CHAMBLY;0;
103222;ANDER BARDAJÍ;0;;0;
103231;T. MAURICIO;182;RC LENS;0;
103234;A. CORREA;5208;ATLÉTICO BUCARAMANGA;0;
103236;BORJA GARCÍA;2188;HUESCA RA;0;
103258;JORGE SÁENZ;195;VIGO AB;0;
103264;GUSTAVO;0;;0;
103266;A. KING;0;;0;
103268;DIEGO CARLOS;265;SEVILLA NERVIÓN BR;0;
103269;A. ESITI;5203;GÖZTEPE;0;
103270;AFONSO TAIRA;1973;BELENENSES;0;
103273;WALACE;190;UDINESE;0;
103276;S. MAY;2365;ST. JOHNSTONE;0;
103279;B. BIALKOWSKI;387;MILLWALL BW;0;
103280;IAGO SANTOS;0;;0;
103288;SCHUMACHER;5433;OPERÁRIO PR;0;
103289;CARLOS DELGADO;4395;CASTELLÓN NB;0;
103290;HUGO SECO;4086;FARENSE;0;
103291;C. CHRISTIE;389;NOTTINGHAM RW;0;
103293;J. DENAYER;181;OLYMPIQUE LYONNAIS;9;BELGIUM
103294;CAFÚ;389;NOTTINGHAM RW;0;
103295;F. ZAMPANO;4234;FROSINONE;0;
103296;B. MENSAH;273;BEŞİKTAŞ;0;
103300;P. GOLLINI;234;ATALANTA;0;
103303;A. IONIŢĂ;4232;BENEVENTO;1182;MOLDOVA
103306;VASCO ROCHA;0;;0;
103310;L. CABRERA;259;LLOBREGAT AB;0;
103315;OMAR MASCARELL;184;SCHALKE 04;0;
103317;M. ACUÑA;265;SEVILLA NERVIÓN BR;50;ARGENTINA
103318;F. CASTRO;0;;0;
103319;N. OROZ;0;;0;
103320;J. RODRÍGUEZ;1238;ESTUDIANTES;0;
103322;F. BØRSTING;1818;AAB;0;
103323;M. LATOUR;4973;CHAMBLY;0;
103325;I. ORDETS;1753;DINAMO MOSKVA;0;
103327;S. BOLBAT;1232;SHAKHTAR DONETSK;0;
103342;HÉLDER GUEDES;0;;0;
103349;CLAYTON;134;DYNAMO KYIV;0;
103350;YAGO FELIPE;1249;FLUMINENSE;0;
103353;TIAGO PAGNUSSAT;0;;0;
103358;B. ASSOMBALONGA;205;MIDDLESBROUGH RW;0;
103360;J. GROUNDS;0;;0;
103362;G. HALL;205;MIDDLESBROUGH RW;0;
103363;M. DUFFY;0;;0;
103366;T. BLACKETT;389;NOTTINGHAM RW;0;
103367;N. RADOJA;366;LEVANTE RA;0;
103371;F. FALCO;0;;0;
103372;N. CITRO;0;;0;
103373;EDGAR MÉNDEZ;4145;ÁLAVA AB;0;
103376;C. LOMBARDI;4244;SALERNITANA;0;
103393;S. BASTIEN;1197;STANDARD LIÈGE;0;
103394;A. LEYA;4123;METZ;0;
103396;R. KISHNA;243;ADO DEN HAAG;0;
103397;IVÁN RODRÍGUEZ;1595;PONFERRADA AB;0;
103398;A. EL GHAZI;107;ASTON RB;0;
103400;D. ISLAMOVIC;0;;1551;MONTENEGRO
103401;J. DE WIJS;1327;QUEEN'S PARK BW;0;
103402;J. MCEACHRAN;0;;0;
103403;D. LUCKASSEN;2625;KASIMPAŞA;0;
103404;M. ØDEGAARD;101;ARSENAL;16;NORWAY
103405;G. REA;4363;LUTON WO;0;
103407;M. ARAMU;4229;VENEZIA;0;
103408;LUCAS VÁZQUEZ;109;MADRID CHAMARTIN B;0;
103411;M. CALDARA;234;ATALANTA;0;
103414;E. SALLES;4370;GRENOBLE FOOT 38;0;
103420;ASENSIO;109;MADRID CHAMARTIN B;0;
103424;M. ALMIRÓN;106;NEWCASTLE WB;48;PARAGUAY
103434;H. SILVA;1924;GODOY CRUZ;0;
103437;P. BESEA;0;;0;
103444;E. PARISH;2365;ST. JOHNSTONE;0;
103446;T. CASASOLA;4244;SALERNITANA;0;
103449;J. COOPER;387;MILLWALL BW;0;
103453;JONY;263;PAMPLONA RA;0;
103454;MAIKEL MESA;364;LAS PALMAS AA;0;
103455;UNAI GARCÍA;263;PAMPLONA RA;0;
103456;L. VENUTI;124;FIORENTINA;0;
103458;R. SELASI;0;;0;
103460;PHILIPE SAMPAIO;211;GUINGAMP;0;
103465;N. LEYES;2538;UNIÓN;0;
103469;N. STEFANELLI;0;;0;
103470;SOBRINO;4308;CÁDIZ AA;0;
103476;ROBERT IBÁÑEZ;4272;LEGANÉS AB;0;
103487;LUISMI;361;ELCHE BV;0;
103489;G. ZAMPANO;4225;REGGIANA;0;
103491;G. FERRARI;1919;SASSUOLO;0;
103492;B. MARTELLA;187;BRESCIA BA;0;
103494;B. BÜCHEL;1956;VADUZ;1177;LIECHTENSTEIN
103498;J. BUTEZ;5191;ANTWERP;0;
103499;ÁLEX VALLEJO;2610;HUDDERSFIELD BW;0;
103505;CRISTO GONZÁLEZ;2616;MIRANDA DE EBRO RN;0;
103506;M. LINNES;130;GALATASARAY;16;NORWAY
103509;R. GILMARTIN;0;;0;
103510;G. BYERS;0;;0;
103511;T. LAWRENCE;383;DERBY WB;4;WALES
103514;M. KEANE;177;EVERTON B;0;
103515;C. RAMÍREZ;2618;KRASNODAR;0;
103517;V. ANDRIUŠKEVIČIUS;0;;0;
103519;K. DIKS;2067;AGF;0;
103531;S. LARSSON;4092;DALIAN PRO;0;
103541;J. HARDEVELD;349;HERACLES;0;
103544;J. STACEY;4071;BOURNEMOUTH RB;0;
103550;F. BEDNAREK;0;;0;
103551;J. ANDERSEN;178;FULHAM W;15;DENMARK
103558;D. PAYNE;342;EMMEN;0;
103559;C. MCGREGOR;131;CELTIC;3;SCOTLAND
103566;RUI CORREIA;1944;MADEIRA BP;0;
103567;S. FINDLAY;0;;0;
103570;S. MMAEE;0;;0;
103572;RAFAEL DEFENDI;4086;FARENSE;0;
103581;VALLEJO;1765;GRANADA RB;0;
103582;L. BOYÉ;361;ELCHE BV;0;
103586;J. DEVECCHI;1243;SAN LORENZO;0;
103588;S. MASSOLO;0;;0;
103589;J. ALVEZ;2193;ATLÉTICO NACIONAL;0;
103598;F. GRILLO;0;;0;
103604;Y. ÖZTEKIN;0;;0;
103605;V. SARI;1989;ANTALYASPOR;0;
103611;K. KODRO;266;VALLADOLID MB;0;
103612;ÁLEX BERENGUER;258;BILBAO BR;0;
103613;MIKEL MERINO;196;VASCO GIPUZKOA AB;0;
103614;PERE PONS;4145;ÁLAVA AB;0;
103616;SEBAS CORIS;0;;0;
103621;DAVID SIMÓN;4309;CARTAGENA NB;0;
103631;E. CABACO;362;GETAFE A;0;
103637;GUSTAVO CAMPANHARO;1996;KAYSERİSPOR;0;
103640;M. M'BAYE;0;;0;
103655;G. ALLES;0;;0;
103656;JOAN JORDÁN;265;SEVILLA NERVIÓN BR;0;
103658;E. VELÁZQUEZ;370;VALLECAS BR;0;
103659;M. HALLBERG;1222;HIBERNIAN;0;
103661;IVI LÓPEZ;0;;0;
103662;I. SUCCESS;398;WATFORD BY;0;
103663;J. O'CONNELL;4194;SHEFFIELD RB;0;
103667;M. PINATO;4220;CREMONESE;0;
103677;J. DOMPÉ;2019;ZULTE-WAREGEM;0;
103680;S. NEGRO;0;;0;
103683;C. BUNINO;0;;0;
103686;N. BARELLA;119;LOMBARDIA NA;12;ITALY
103687;CARLOS NIETO;268;ZARAGOZA BA;0;
103690;RAÚL GUTI;361;ELCHE BV;0;
103694;J. MINALA;0;;0;
103701;D. CAVARÉ;1955;SION;0;
103703;A. BÂ;0;;0;
103707;M. DITURO;2191;UNIVERSIDAD CATÓLICA;0;
103711;Q. LECOEUCHE;209;AJACCIO;0;
103744;D. RAMÍREZ;2676;SPORT BOYS;0;
103757;A. RODRÍGUEZ;1257;AMÉRICA DE CALI;0;
103759;J. ROSTAING;2676;SPORT BOYS;0;
103760;B. SERRANO;2676;SPORT BOYS;0;
103781;G. COSTA;1256;COLO COLO;46;PERU
103784;P. MÍGUEZ;2287;ALIANZA LIMA;0;
103796;Ž. ŽIVKOVIĆ;1212;PAOK;0;
103797;K. BIELIK;383;DERBY WB;0;
103802;C. WATERS;1985;KILMARNOCK;0;
103810;M. BOGOSAVAC;5196;AKHMAT GROZNY;0;
103815;D. BRAŠANAC;263;PAMPLONA RA;0;
103816;N. NINKOVIĆ;187;BRESCIA BA;0;
103819;A. ŽIVKOVIĆ;1212;PAOK;0;
103820;S. LUKIĆ;333;TORINO;0;
103830;N. POPE;378;BURNLEY RB;5;ENGLAND
103831;M. FOX;395;STOKE RW;0;
103836;P. ŠKULETIĆ;215;MONTPELLIER;0;
103839;I. ŠAPONJIĆ;4308;CÁDIZ AA;0;
103845;A. CHRISTENSEN;102;CHELSEA B;15;DENMARK
103851;S. ICHAZO;0;;0;
103857;F. TORGNASCIOLI;2208;EVERTON;0;
103867;IVÁN CALERO;260;MÁLAGA AB;0;
103869;M. CLARKE;383;DERBY WB;0;
103875;F. ONYEDINMA;5096;WYCOMBE B;0;
103878;L. GREGORY;383;DERBY WB;0;
103886;M. TARGETT;107;ASTON RB;0;
103888;S. MCQUEEN;0;;0;
103892;R. BEZJAK;0;;0;
103893;A. O'BRIEN;0;;0;
103894;J. FULTON;1909;SWANSEA W;0;
103899;JUNINHO QUIXADÁ;0;;0;
103901;L. PAGE;0;;0;
103902;D. HENEN;4370;GRENOBLE FOOT 38;0;
103913;T. FOSU-HENRY;4180;BRENTFORD RW;0;
103915;G. TERZIEV;0;;0;
103917;JÚNIOR CAIÇARA;1995;İSTANBUL BAŞAKŞEHİR;0;
103919;N. GOROSITO;4302;ALBACETE BN;0;
103925;MARCELINHO;0;;0;
103927;B. ŇINAJ;0;;0;
103937;I. ŠEHIĆ;5204;KONYASPOR;1170;BOSNIA AND HERZEGOVINA
103943;S. CHERNIK;0;;0;
103949;F. NIŢĂ;175;SPARTA PRAHA;0;
103951;S. BALDOCK;391;READING BW;0;
103956;A. CADAVID;2210;INDEPENDIENTE MEDELLÍN;0;
103957;O. HENRÍQUEZ;2651;DEPORTIVO PASTO;0;
103963;S. VEGA;1258;MILLONARIOS;0;
103966;J. CARRASCAL;138;RIVER PLATE;0;
