ID:;HEX ID:;Team name:;Primary:;Secondary:;Current:;Deprecated:;Competition:;Country:;Note:
1195;ab 04;KRC Genk;#0058a9;#ffffff;✓;;Belgian club selection;Belgium;
1196;ac 04;KAA Gent;#003f72;#ffffff;✓;;Belgian club selection;Belgium;
1197;ad 04;Royal Standard de Liège;#b60f06;#ffffff;✓;;Belgian club selection;Belgium;
1198;ae 04;K. Lierse SK D;#ffe500;#000000;✓;;Belgian club selection;Belgium;
1199;af 04;KSC Lokeren Oost-Vlaanderen D;#faea00;#000000;✓;;Belgian club selection;Belgium;
1200;b0 04;YR KV Mechelen;#ffe500;#e42313;✓;;Belgian club selection;Belgium;
1201;;;;;;;;;
1202;b2 04;PFC CSKA Sofia;;;;✗;Bulgarian club selection;Bulgaria;
1203;b3 04;GNK Dinamo Zagreb;#00509f;#ffffff;✓;;Croatian club selection;Croatia;
1204;;;;;;;;;
1205;b5 04;SK Slavia Praha;;;;✗;Czech club selection;Czechia;
1206;b6 04;FC Slovan Liberec;#000000;#000000;✓;;Czech club selection;Czechia;
1207;b7 04;FC København;#ffffff;#05579f;✓;;Danish club selection;Denmark;
1208;b8 04;FC Nordsjælland;#a20029;#ffbe00;✓;;Danish club selection;Denmark;
1209;;;;;;;;;
1210;ba 04;FC Dinamo Tbilisi;;;;✗;Georgian club selection;Georgia;
1211;bb 04;Panionios F.C.;#000000;#000000;✓;;Greek club selection;Greece;
1212;bc 04;PAOK F.C.;#000000;#ffffff;✓;;Greek club selection;Greece;
1213;bd 04;Maccabi Haifa F.C.;#000000;#000000;✓;;Israeli club selection;Israel;
1214;;;;;;;;;
1215;bf 04;Rosenborg BK;#000000;#ffffff;✓;;Norwegian club selection;Norway;
1216;c0 04;SC FC FCSB;#e7241a;#072c54;✓;;Romanian club selection;Romania;
1217;c1 04;PFC CSKA Moscow;#df011a;#01227f;✓;;Russian club selection;Russia;
1218;c2 04;FC Zenit Saint Petersburg;#2b9cd8;#ffffff;✓;;Russian club selection;Russia;
1219;c3 04;Aberdeen F.C.;#cc0000;#ffffff;✓;;Scottish club selection;Scotland;
1220;c4 04;Dundee United F.C.;#ff6600;#000000;✓;;Scottish club selection;Scotland;
1221;c5 04;Heart of Midlothian F.C.;#6d123e;#ffffff;✓;;Scottish club selection;Scotland;
1222;c6 04;Hibernian F.C.;#007a3f;#ffffff;✓;;Scottish club selection;Scotland;
1223;c7 04;FK Crvena zvezda;#000000;#000000;✓;;Serbian club selection;Serbia;
1224;;;;;;;;;
1225;;;;;;;;;
1226;ca 04;Djurgårdens IF;#000000;#000000;✓;;Swedish club selection;Sweden;
1227;cb 04;IFK Göteborg;#000000;#000000;✓;;Swedish club selection;Sweden;
1228;cc 04;Grasshopper Club Zürich;#026ec8;#ffffff;✓;;Swiss club selection;Switzerland;
1229;cd 04;Gaziantepspor Kulübü D;#d6221f;#000000;✓;;Turkish club selection;Turkey;
1230;ce 04;Gençlerbirliği S.K.;#da1921;#000000;✓;;Turkish club selection;Turkey;
1231;;;;;;;;;
1232;d0 04;FC Shakhtar Donetsk;#ee6c00;#000000;✓;;Ukrainian club selection;Ukraine;
1233;;;;;;;;;
1234;;;;;;;;;
1235;;;;;;;;;
1236;d4 04;A.A. Argentinos Juniors;#b80e20;#005693;✓;;Argentinian club selection;Argentina;
1237;d5 04;Racing Club;#04a7e1;#ffffff;✓;;Argentinian club selection;Argentina;
1238;d6 04;Club Estudiantes de La Plata;#ed2724;#ffffff;✓;;Argentinian club selection;Argentina;
1239;d7 04;Club de Gimnasia y Esgrima La Plata;#11175e;#ffffff;✓;;Argentinian club selection;Argentina;
1240;d8 04;C.A. Independiente;#ba0707;#ffffff;✓;;Argentinian club selection;Argentina;
1241;d9 04;C.A. Newell's Old Boys;#c61a25;#000000;✓;;Argentinian club selection;Argentina;
1242;da 04;C.A. Rosario Central;#00264b;#ffc116;✓;;Argentinian club selection;Argentina;
1243;db 04;C.A. San Lorenzo de Almagro;#273b56;#ec212d;✓;;Argentinian club selection;Argentina;
1244;dc 04;C.A. Vélez Sarsfield;#ffffff;#003366;✓;;Argentinian club selection;Argentina;
1245;dd 04;Clube Atlético Mineiro;#000000;#ffffff;✓;;Brazilian club selection;Brazil;
1246;de 04;Botafogo FR;#000000;#ffffff;✓;;Brazilian club selection;Brazil;
1247;df 04;SC Corinthians Paulista;#000000;#ffffff;✓;;Brazilian club selection;Brazil;
1248;e0 04;CR Flamengo;#e60012;#000000;✓;;Brazilian club selection;Brazil;
1249;e1 04;Fluminense FC;#006940;#8a012a;✓;;Brazilian club selection;Brazil;
1250;e2 04;Grêmio FBPA;#019fe6;#000000;✓;;Brazilian club selection;Brazil;
1251;e3 04;Guarani FC;#006e4e;#ffffff;✓;;Brazilian club selection;Brazil;
1252;e4 04;SC Internacional;#ee1c25;#ee1c25;✓;;Brazilian club selection;Brazil;
1253;e5 04;A. Portuguesa de Desportos;#ea2226;#ffffff;✓;;Brazilian club selection;Brazil;
1254;e6 04;Santos FC;#ffffff;#000000;✓;;Brazilian club selection;Brazil;
1255;e7 04;São Paulo FC;#ffffff;#e0002b;✓;;Brazilian club selection;Brazil;
1256;e8 04;CSD Colo-Colo;#ffffff;#000000;✓;;Chilean club selection;Chile;
1257;e9 04;América de Cali;#d71a20;#ffffff;✓;;Colombian club selection;Colombia;
1258;ea 04;Millonarios FC;#26478e;#ffffff;✓;;Colombian club selection;Colombia;
1259;eb 04;Atlético Nacional L;#000000;#000000;✓;;Colombian club selection;Colombia;
1260;ec 04;Club Cerro Porteño;#0b0e27;#990100;✓;;Paraguayan club selection;Paraguay;
1261;ed 04;Club Olimpia;#ffffff;#000000;✓;;Paraguayan club selection;Paraguay;
1262;ee 04;Club Nacional de Football (Montevideo);#00396d;#e20030;✓;;Uruguayan club selection;Uruguay;
1263;ef 04;C.A. Peñarol;#ffcb08;#000000;✓;;Uruguayan club selection;Uruguay;
1264;f0 04;Club América;#fff300;#00285e;✓;;Mexican club selection;Mexico;
1265;f1 04;CF Cruz Azul;#0032a1;#ffffff;✓;;Mexican club selection;Mexico;
1266;;;;;;;;;
1267;;;;;;;;;
1268;;;;;;;;;
1269;;;;;;;;;
1270;f6 04;Tokushima Vortis;#073190;#67ae28;✓;;2004 Japan Football League UNV;Japan;
1271;f7 04;Thespakusatsu Gunma;#004379;#ffdc00;✓;;2004 Japan Football League UNV;Japan;
1272;f8 04;Honda FC UNV;;;;✗;2004 Japan Football League UNV;Japan;
1273;f9 04;YKK AP SC DUNV;;;;✗;2004 Japan Football League UNV;Japan;
1274;fa 04;Ehime FC;#fe7c0e;#08003c;✓;;2004 Japan Football League UNV;Japan;
1275;fb 04;Sony Sendai FC UNV;;;;✗;2004 Japan Football League UNV;Japan;
1276;fc 04;Sagawa Express Tokyo SC DUNV;;;;✗;2004 Japan Football League UNV;Japan;
1277;fd 04;Arte Takasaki DUNV;;;;✗;2004 Japan Football League UNV;Japan;
1278;fe 04;Tochigi SC;#fff400;#005bac;✓;;2004 Japan Football League UNV;Japan;
1279;ff 04;ALO's Hokuriku DUNV;;;;✗;2004 Japan Football League UNV;Japan;
1280;00 05;Sagawa Express Osaka SC DUNV;;;;✗;2004 Japan Football League UNV;Japan;
1281;01 05;SP Kyoto FC DUNV;;;;✗;2004 Japan Football League UNV;Japan;
1282;02 05;Tokyo Musashino City FC UNV;;;;✗;2004 Japan Football League UNV;Japan;
1283;03 05;SC Gainare Tottori Football;#6fb61e;#0f143f;✓;;2004 Japan Football League UNV;Japan;
1284;04 05;Kokushikan University SC UNV;;;;✗;2004 Japan Football League UNV;Japan;
1285;05 05;FC Kariya UNV;;;;✗;2004 Japan Football League UNV;Japan;
1286;;;;;;;;;
1287;;;;;;;;;
1288;;;;;;;;;
1289;;;;;;;;;
1290;;;;;;;;;
1291;;;;;;;;;
1292;;;;;;;;;
1293;;;;;;;;;
1294;;;;;;;;;
1295;;;;;;;;;
1296;;;;;;;;;
1297;;;;;;;;;
1298;;;;;;;;;
1299;;;;;;;;;
1300;;;;;;;;;
1301;;;;;;;;;
1302;;;;;;;;;
1303;;;;;;;;;
1304;;;;;;;;;
1305;;;;;;;;;
1306;;;;;;;;;
1307;;;;;;;;;
1308;;;;;;;;;
1309;;;;;;;;;
1310;;;;;;;;;
1311;;;;;;;;;
1312;;;;;;;;;
1313;;;;;;;;;
1314;;;;;;;;;
1315;;;;;;;;;
1316;;;;;;;;;
1317;;;;;;;;;
1318;;;;;;;;;
1319;;;;;;;;;
1320;;;;;;;;;
1321;;;;;;;;;
1322;;;;;;;;;
1323;;;;;;;;;
1324;;;;;;;;;
1325;;;;;;;;;
1326;;;;;;;;;
1327;2f 05;Queens Park Rangers F.C.;#0446d2;#ffffff;✓;;2004–05 Football League Championship;England;
1328;30 05;Dijon FCO;#d70c25;#ffffff;✓;;2004–05 Ligue 2;France;
1329;31 05;Stade brestois 29;#e2001a;#ffffff;✓;;2004–05 Ligue 2;France;
1330;32 05;Stade de Reims;#d2232a;#ffffff;✓;;2004–05 Ligue 2;France;
1331;;;;;;;;;
1332;;;;;;;;;
1333;;;;;;;;;
1334;;;;;;;;;
1335;37 05;Al-Ain FC;#652d89;#7c519a;✓;;2005 AFC Champions League;United Arab Emirates;
1336;38 05;Al Ahli Club (Dubai) D;;;;✗;2005 AFC Champions League;United Arab Emirates;
1337;39 05;Sharjah FC;;;;✗;;United Arab Emirates;
1338;3a 05;PSM Makassar;;;;✗;2005 AFC Champions League;Indonesia;
1339;3b 05;Perserikatan Sepakbola Surabaya;;;;✗;2005 AFC Champions League;Indonesia;
1340;3c 05;PAS Tehran F.C. D;;;;✗;2005 AFC Champions League;Iran;
1341;3d 05;Foolad Mobarakeh Sepahan S.C.;#ffd708;#000000;✓;;2005 AFC Champions League;Iran;
1342;3e 05;Al-Shorta SC;;;;✗;2005 AFC Champions League;Iraq;
1343;3f 05;Al-Zawra'a SC;;;;✗;2005 AFC Champions League;Iraq;
1344;40 05;Al-Salmiya SC;;;;✗;2005 AFC Champions League;Kuwait;
1345;41 05;Kuwait SC L;;;;✗;2005 AFC Champions League;Kuwait;
1346;42 05;Al-Rayyan SC;#f03f35;#000000;✓;;2005 AFC Champions League;Qatar;
1347;43 05;Al-Sadd SC;;;;✗;2005 AFC Champions League;Qatar;
1348;44 05;Al-Shabab FC (Riyadh);#ffffff;#eb6128;✓;;2005 AFC Champions League;Saudi Arabia;
1349;45 05;Al-Ahli Saudi FC;#01843f;#01843f;✓;;2005 AFC Champions League;Saudi Arabia;
1350;46 05;Al-Ittihad Club (Jeddah);#fce003;#000000;✓;;2005 AFC Champions League;Saudi Arabia;
1351;47 05;Al-Wehda Club;#7a1501;#d0b156;✓;;;Saudi Arabia;
1352;48 05;Al-Wahda SC (Syria);;;;✗;2005 AFC Champions League;Syria;
1353;49 05;Al-Jaish SC (Syria);;;;✗;2005 AFC Champions League;Syria;
1354;4a 05;BEC-Tero Sasana FC;;;;✗;2005 AFC Champions League;Thailand;
1355;4b 05;Krung Thai Bank FC D;;;;✗;2005 AFC Champions League;Thailand;
1356;4c 05;Hoàng Anh Gia Lai FC;;;;✗;2005 AFC Champions League;Vietnam;
1357;4d 05;Bình Định FC;;;;✗;2005 AFC Champions League;Vietnam;
1358;4e 05;FC Neftchi Fergana;;;;✗;2005 AFC Champions League;Uzbekistan;
1359;4f 05;FC Pakhtakor Tashkent;#005c9c;#ffffff;✓;;2005 AFC Champions League;Uzbekistan;
1360;50 05;A.C. Arezzo D;;;;✗;2004–05 Serie B;Italy;
1361;;;;;;;;;
1362;52 05;Cesena FC;#000000;#ffffff;✓;;2004–05 Serie B;Italy;
1363;53 05;F.C. Crotone;#e4312d;#152e4d;✓;;2004–05 Serie B;Italy;
1364;54 05;AGOVV;#0066bb;#ffffff;✓;;2003–04 Eerste Divisie;Netherlands;
1365;55 05;Club Gimnàstic de Tarragona;;;;✗;2004–05 Segunda División;Spain;
1366;;;;;;;;;
1367;;;;;;;;;
1368;;;;;;;;;
1369;59 05;J-EAST;;;;✗;J.League All-Star Soccer;Japan;
1370;5a 05;J-WEST;;;;✗;J.League All-Star Soccer;Japan;
1371;5b 05;Solid Color;;;;✗;System teams;;
1372;5c 05;Free Agents/UN Belonging;;;;✗;System teams;;
1373;5d 05;Other;;;;✗;System teams;;
1374;;;;;;;;;
1375;5f 05;ML My Team;;;;✗;System teams;;
1376;60 05;"Nation Free
Free";;;;✗;System teams;;
1377;61 05;ML Icon;;;;✗;System teams;;
1378;62 05;Rookie/Newcomers;;;;✗;System teams;;
1379;63 05;Port Caravel;#000000;#000000;✓;;System teams;;
1380;64 05;San Zamargo;#000000;#000000;✓;;System teams;;
1381;65 05;Ciudad Jalapa;#000000;#000000;✓;;System teams;;
1382;66 05;Saint Marques;#000000;#000000;✓;;System teams;;
1383;67 05;Jisrevo;#000000;#000000;✓;;System teams;;
1384;68 05;Horfaga;#000000;#000000;✓;;System teams;;
1385;69 05;Ndug Goré;#000000;#000000;✓;;System teams;;
1386;6a 05;Pleasure Horn;#000000;#000000;✓;;System teams;;
1387;6b 05;Hura Nourméla;#000000;#000000;✓;;System teams;;
1388;6c 05;North American Selection;;;;✗;System teams;;
1389;6d 05;South American Selection;;;;✗;System teams;;
1390;6e 05;Asia Oceanian Selection;;;;✗;System teams;;
1391;6f 05;African Selection;;;;✗;System teams;;
1392;70 05;Master League Youth Squad;;;;✗;System teams;;
1393;71 05;Master League Veterans;;;;✗;System teams;;
1394;72 05;Galacticos;;;;✗;System teams;;
1395;73 05;The Jaguars;;;;✗;System teams;;
1396;74 05;eFootball (TeamColor.bin);#000000;#000000;✓;;System teams;;
1397;75 05;eFootball (TeamColor.bin);#000000;#000000;✓;;System teams;;
1398;76 05;eFootball (TeamColor.bin);#000000;#000000;✓;;System teams;;
1399;77 05;eFootball (TeamColor.bin);#000000;#000000;✓;;System teams;;
1400;78 05;The Oxen;;;;✗;System teams;;
1401;79 05;The Goliaths;;;;✗;System teams;;
1402;7a 05;Little Rascals;;;;✗;System teams;;
1403;7b 05;The Lefties;;;;✗;System teams;;
1404;7c 05;Gli Pelati;;;;✗;System teams;;
1405;7d 05;Goalies;;;;✗;System teams;;
1406;;;;;;;;;
1407;7f 05;ML United;;;;✗;System teams;;
1408;80 05;Master League Hide 4;#000000;#000000;✓;;System teams;;
1409;81 05;Master League Hide 5;#000000;#000000;✓;;System teams;;
1410;;;;;;;;;
1411;;;;;;;;;
1412;;;;;;;;;
1413;;;;;;;;;
1414;86 05;K-League Central;;;;✗;K League All-Star Game;South Korea;
1415;87 05;K-League South;;;;✗;K League All-Star Game;South Korea;
1416;88 05;Master League Default Japan;#000000;#000000;✓;;System teams;;
1417;;;;;;;;;
1418;;;;;;;;;
1419;;;;;;;;;
1420;8c 05;AC Maestore;;;;✗;System teams;;
1421;8d 05;AS Victoire;;;;✗;System teams;;
1422;8e 05;CA Especialista;;;;✗;System teams;;
1423;8f 05;Bravona;;;;✗;System teams;;
1424;90 05;FC Aries;;;;✗;System teams;;
1425;91 05;FC Taurus;;;;✗;System teams;;
1426;92 05;AC Gemini;;;;✗;System teams;;
1427;93 05;AS Cancer;;;;✗;System teams;;
1428;94 05;AC Leo;;;;✗;System teams;;
1429;95 05;AS Virgo;;;;✗;System teams;;
1430;96 05;Libra FC;;;;✗;System teams;;
1431;97 05;Scorpio FC;;;;✗;System teams;;
1432;98 05;FC Sagittarius;;;;✗;System teams;;
1433;99 05;AS Capricorn;;;;✗;System teams;;
1434;9a 05;AC Aquarius;;;;✗;System teams;;
1435;9b 05;Pisces FC;;;;✗;System teams;;
1436;9c 05;WE Japan;;;;✗;System teams;;
1437;9d 05;Italian All-Stars;;;;✗;System teams;;
1438;9e 05;English All-Stars;;;;✗;System teams;;
1439;9f 05;Dutch All-Stars;;;;✗;System teams;;
1440;a0 05;Spanish All-Stars;;;;✗;System teams;;
1441;a1 05;Germany All-Stars;;;;✗;System teams;;
1442;a2 05;French All-Stars;;;;✗;System teams;;
1443;a3 05;Argentinian All-Stars;;;;✗;System teams;;
1444;a4 05;Brazilian All-Stars;;;;✗;System teams;;
1445;a5 05;AS Mohican;;;;✗;System teams;;
1446;a6 05;FC Magerio;;;;✗;System teams;;
1447;a7 05;Longuedez;;;;✗;System teams;;
1448;a8 05;Bosedez;;;;✗;System teams;;
1449;a9 05;Maccingami FC;;;;✗;System teams;;
1450;aa 05;Wakeme'73;;;;✗;System teams;;
1451;ab 05;Waketenaze'91;;;;✗;System teams;;
1452;ac 05;Aposenta;;;;✗;System teams;;
1453;ad 05;Carrinho;;;;✗;System teams;;
1454;ae 05;Meialua;;;;✗;System teams;;
1455;af 05;SS Divo;;;;✗;System teams;;
1456;;;;;;;;;
1457;b1 05;Craquenho;;;;✗;System teams;;
1458;b2 05;PES All-Stars;;;;✗;System teams;;
1459;b3 05;WE All-Stars;;;;✗;System teams;;
1460;b4 05;Europe All-Stars;;;;✗;System teams;;
1461;b5 05;World All-Stars;;;;✗;System teams;;
1462;b6 05;English League All-Stars;;;;✗;System teams;;
1463;b7 05;French League All-Stars;;;;✗;System teams;;
1464;b8 05;German League All-Stars;;;;✗;System teams;;
1465;b9 05;Dutch League All-Stars;;;;✗;System teams;;
1466;ba 05;Italian League All-Stars;;;;✗;System teams;;
1467;bb 05;Spanish League All-Stars;;;;✗;System teams;;
1468;bc 05;England Club Selection;;;;✗;System teams;;
1469;bd 05;France Club Selection;;;;✗;System teams;;
1470;be 05;German Club Selection;;;;✗;System teams;;
1471;bf 05;Holland Club Selection;;;;✗;System teams;;
1472;c0 05;Italy Club Selection;;;;✗;System teams;;
1473;c1 05;Spain Club Selection;;;;✗;System teams;;
1474;c2 05;Argentina Club Selection;;;;✗;System teams;;
1475;c3 05;Brazil Club Selection;;;;✗;System teams;;
1476;c4 05;Passers;;;;✗;System teams;;
1477;c5 05;PES Athletic;;;;✗;System teams;;
1478;c6 05;WE Athletic;;;;✗;System teams;;
1479;c7 05;Al-Wahda FC;;;;✗;2006 AFC Champions League;United Arab Emirates;
1480;c8 05;Arema FC;;;;✗;2006 AFC Champions League;Indonesia;
1481;c9 05;Persipura Jayapura;;;;✗;2006 AFC Champions League;Indonesia;
1482;ca 05;Foolad Khuzestan F.C.;;;;✗;2006 AFC Champions League;Iran;
1483;cb 05;Saba Qom F.C. D;#000000;#000000;✓;;2006 AFC Champions League;Iran;
1484;cc 05;Al-Mina'a SC;;;;✗;2006 AFC Champions League;Iraq;
1485;cd 05;Al-Quwa Al-Jawiya;;;;✗;2006 AFC Champions League;Iraq;
1486;ce 05;Qadsia SC;;;;✗;2006 AFC Champions League;Kuwait;
1487;cf 05;Al-Arabi SC (Kuwait);;;;✗;2006 AFC Champions League;Kuwait;
1488;d0 05;Al-Gharafa SC;#0c52b1;#fff102;✓;;2006 AFC Champions League;Qatar;
1489;d1 05;Al-Hilal Saudi FC;#082a68;#082a68;✓;;2006 AFC Champions League;Saudi Arabia;
1490;d2 05;Al-Ittihad SC Aleppo;;;;✗;2006 AFC Champions League;Saudia Arabia;
1491;d3 05;Al-Karamah SC;;;;✗;2006 AFC Champions League;Syria;
1492;d4 05;Thailand Tobacco Monopoly FC D;;;;✗;2006 AFC Champions League;Thailand;
1493;d5 05;Buriram United FC;#1f449d;#03003e;✓;;2006 AFC Champions League;Thailand;
1494;d6 05;PFC Mashʼal Mubarek;;;;✗;2006 AFC Champions League;Uzbekistan;
1495;d7 05;SHB Đà Nẵng FC;;;;✗;2006 AFC Champions League;Vietnam;
1496;d8 05;Long An FC;;;;✗;2006 AFC Champions League;Vietnam;
1497;;;;;;;;;
1498;;;;;;;;;
1499;;;;;;;;;
1500;;;;;;;;;
1501;;;;;;;;;
1502;;;;;;;;;
1503;;;;;;;;;
1504;;;;;;;;;
1505;;;;;;;;;
1506;;;;;;;;;
1507;;;;;;;;;
1508;;;;;;;;;
1509;e5 05;Cluesusritchi;;;;✗;System teams;;
1510;e6 05;England Club Legend;;;;✗;System teams;;
1511;e7 05;France Club Legend;;;;✗;System teams;;
1512;e8 05;German Club Legend;;;;✗;System teams;;
1513;e9 05;Italy Club Legend;;;;✗;System teams;;
1514;ea 05;Holland Club Legend;;;;✗;System teams;;
1515;eb 05;Spain Club Legend;;;;✗;System teams;;
1516;ec 05;England Club Selection;;;;✗;System teams;;
1517;ed 05;France Club Selection;;;;✗;System teams;;
1518;ee 05;German Club Selection;;;;✗;System teams;;
1519;ef 05;Italy Club Selection;;;;✗;System teams;;
1520;f0 05;Holland Club Selection;;;;✗;System teams;;
1521;f1 05;Spain Club Selection;;;;✗;System teams;;
1522;;;;;;;;;
1523;f3 05;AC Salsabie;;;;✗;System teams;;
1524;f4 05;Pingüino;;;;✗;System teams;;
1525;f5 05;Dinosaurs;;;;✗;System teams;;
1526;f6 05;Ostrich;;;;✗;System teams;;
1527;f7 05;Cineastella;;;;✗;System teams;;
1528;f8 05;Valenciennes FC;#cc0001;#cc0001;✓;;2005–06 Ligue 2;France;
1529;f9 05;Club Gimnàstic de Tarragona L;;;;✗;;Spain;
1530;;;;;;;;;
1531;fb 05;A.C. Mantova D;;;;✗;2005–06 Serie B;Italy;
1532;fc 05;Rimini Calcio FC D;;;;✗;2005–06 Serie B;Italy;
1533;fd 05;Team A;;;;✗;System teams;;
1534;fe 05;Team B;;;;✗;System teams;;
1535;ff 05;Team C;;;;✗;System teams;;
1536;00 06;Team D;;;;✗;System teams;;
1537;01 06;Team E;;;;✗;System teams;;
1538;02 06;Team F;;;;✗;System teams;;
1539;03 06;Team G;;;;✗;System teams;;
1540;04 06;Team H;;;;✗;System teams;;
1541;05 06;Team I;;;;✗;System teams;;
1542;06 06;Team J;;;;✗;System teams;;
1543;07 06;Team K;;;;✗;System teams;;
1544;08 06;Team L;;;;✗;System teams;;
1545;09 06;Team M;;;;✗;System teams;;
1546;0a 06;Team N;;;;✗;System teams;;
1547;0b 06;Team O;;;;✗;System teams;;
1548;0c 06;Team P;;;;✗;System teams;;
1549;0d 06;Team Q;;;;✗;System teams;;
1550;0e 06;Serbia;#ee1c25;#006cb7;✓;;National teams;Europe;
1551;0f 06;Montenegro;#c40308;#fedf1b;✓;;National teams;Europe;
1552;10 06;Team R;;;;✗;System teams;;
1553;;;;;;;;;
1554;;;;;;;;;
1555;;;;;;;;;
1556;;;;;;;;;
1557;;;;;;;;;
1558;;;;;;;;;
1559;;;;;;;;;
1560;;;;;;;;;
1561;;;;;;;;;
1562;;;;;;;;;
1563;;;;;;;;;
1564;;;;;;;;;
1565;;;;;;;;;
1566;;;;;;;;;
1567;;;;;;;;;
1568;;;;;;;;;
1569;;;;;;;;;
1570;;;;;;;;;
1571;;;;;;;;;
1572;;;;;;;;;
1573;;;;;;;;;
1574;;;;;;;;;
1575;27 06;Kuwait SC;;;;✗;2007 AFC Champions League;Kuwait;West Asia
1576;28 06;Esteghlal Tehran F.C.;#103989;#028ce5;✓;;2007 AFC Champions League;Iran;West Asia
1577;29 06;Al-Najaf FC;;;;✗;2007 AFC Champions League;Iraq;West Asia
1578;2a 06;Sydney FC;#019ce3;#00467d;✓;;2007 AFC Champions League;Australia;East Asia
1579;2b 06;Persik Kediri;;;;✗;2007 AFC Champions League;Indonesia;East Asia
1580;2c 06;True Bangkok United FC;;;;✗;2007 AFC Champions League;Thailand;East Asia
1581;2d 06;Adelaide United FC;;;;✗;2007 AFC Champions League;Australia;East Asia
1582;2e 06;Hammarby IF Fotboll;#000000;#000000;✓;;Swedish club selection;Sweden;
1583;2f 06;AIK Fotboll;#0e2e47;#f9db14;✓;;Swedish club selection;Sweden;
1584;30 06;Helsingborgs IF;#000000;#000000;✓;;Swedish club selection;Sweden;
1585;31 06;Vålerenga Fotball;#024da1;#c30c3c;✓;;Norwegian club selection;Norway;
1586;32 06;FC Red Bull Salzburg;#e41349;#ffffff;✓;;Austrian club selection;Austria;
1587;;;;;;;;;
1588;34 06;Barnsley F.C.;#cf161b;#ffffff;✓;;2005–06/2006–07 Football League Championship;England;
1589;35 06;Hull City F.C.;#f5a12d;#000000;✓;;2005–06/2006–07 Football League Championship;England;
1590;;;;;;;;;
1591;;;;;;;;;
1592;38 06;Hércules CF;#005594;#ffffff;✓;;2005–06/2006–07 Segunda División;Spain;
1593;;;;;;;;;
1594;3a 06;Real Madrid Castilla CF RES;#ffffff;#0f192d;✓;;2005–06/2006–07 Segunda División;Spain;
1595;3b 06;SD Ponferradina;#006fb7;#ffffff;✓;;2005–06/2006–07 Segunda División;Spain;
1596;;;;;;;;;
1597;3d 06;FC Eindhoven;#24528e;#ffffff;✓;;2005–06/2006–07 Eerste Divisie;Netherlands;
1598;3e 06;Almere City FC;#ed1c24;#ffffff;✓;;2005–06/2006–07 Eerste Divisie;Netherlands;
1599;3f 06;Frosinone Calcio;;;;✗;2006–07 Serie B;Italy;
1600;40 06;Spezia Calcio;#000000;#ffffff;✓;;2006–07 Serie B;Italy;
1601;;;;;;;;;
1602;42 06;Tours FC D;#57c5f2;#ffffff;✓;;2006–07 Ligue 2;France;
1603;;;;;;;;;
1604;;;;;;;;;
1605;;;;;;;;;
1606;46 06;Tehran;;;;✗;System teams;Winning Eleven Play Maker series;
1607;47 06;Mashhad;;;;✗;System teams;Winning Eleven Play Maker series;
1608;48 06;Jeddah;;;;✗;System teams;Winning Eleven Play Maker series;
1609;49 06;Riyadh;;;;✗;System teams;Winning Eleven Play Maker series;
1610;4a 06;Icheon;;;;✗;System teams;Winning Eleven Play Maker series;
1611;4b 06;Ulsan;;;;✗;System teams;Winning Eleven Play Maker series;
1612;4c 06;Gwangju;;;;✗;System teams;Winning Eleven Play Maker series;
1613;4d 06;Seoul;;;;✗;System teams;Winning Eleven Play Maker series;
1614;4e 06;Daegu;;;;✗;System teams;Winning Eleven Play Maker series;
1615;4f 06;Daejeon;;;;✗;System teams;Winning Eleven Play Maker series;
1616;50 06;Busan;;;;✗;System teams;Winning Eleven Play Maker series;
1617;51 06;Sydney;;;;✗;System teams;Winning Eleven Play Maker series;
1618;52 06;Brisbane;;;;✗;System teams;Winning Eleven Play Maker series;
1619;53 06;Melbourne;;;;✗;System teams;Winning Eleven Play Maker series;
1620;54 06;Luanda;;;;✗;System teams;Winning Eleven Play Maker series;
1621;55 06;Abidjan;;;;✗;System teams;Winning Eleven Play Maker series;
1622;56 06;Ibadan;;;;✗;System teams;Winning Eleven Play Maker series;
1623;57 06;Kano;;;;✗;System teams;Winning Eleven Play Maker series;
1624;58 06;Lagos;;;;✗;System teams;Winning Eleven Play Maker series;
1625;59 06;San Antonio;;;;✗;System teams;Winning Eleven Play Maker series;
1626;5a 06;San Diego;;;;✗;System teams;Winning Eleven Play Maker series;
1627;5b 06;Chicago;;;;✗;System teams;Winning Eleven Play Maker series;
1628;5c 06;Dallas;;;;✗;System teams;Winning Eleven Play Maker series;
1629;5d 06;New York;;;;✗;System teams;Winning Eleven Play Maker series;
1630;5e 06;Houston;;;;✗;System teams;Winning Eleven Play Maker series;
1631;5f 06;Philadelphia;;;;✗;System teams;Winning Eleven Play Maker series;
1632;60 06;Phoenix;;;;✗;System teams;Winning Eleven Play Maker series;
1633;61 06;Los Angeles;;;;✗;System teams;Winning Eleven Play Maker series;
1634;62 06;Guadalajara;;;;✗;System teams;Winning Eleven Play Maker series;
1635;63 06;Ciudad Juárez;;;;✗;System teams;Winning Eleven Play Maker series;
1636;64 06;Tijuana;;;;✗;System teams;Winning Eleven Play Maker series;
1637;65 06;Toluca;;;;✗;System teams;Winning Eleven Play Maker series;
1638;66 06;Torreón;;;;✗;System teams;Winning Eleven Play Maker series;
1639;67 06;Puebla;;;;✗;System teams;Winning Eleven Play Maker series;
1640;68 06;Mexico City;;;;✗;System teams;Winning Eleven Play Maker series;
